	oob_score	n_estimators	min_weight_fraction_leaf	min_samples_split	min_samples_leaf	min_impurity_decrease	max_samples	max_leaf_nodes	max_features	max_depth	criterion	ccp_alpha	bootstrap	accuracy	average_precision	f1	precision	recall	roc_auc
269	False	75	1.0	10	2	5.0	0.1		auto	10.0	entropy	1.0	True						
270	False	10	1.0	5	5	5.0	0.25	1000.0	auto	100.0	entropy	1e-05	True						
271	False	25	5.0	10	2	1.0	0.5	10.0	sqrt	10.0	gini	0.01	False						
272	True	50	0.0	2	1	0.5	0.9	500.0	sqrt	10.0	gini	0.0	False						
273	False	100	1.0	10	5	0.5		200.0	sqrt		entropy	1e-05	True						
274	True	25	1.0	5	5	5.0	0.5	1000.0	log2		entropy	1.0	True						
275	False	25	1.0	5	5	0.5	0.9	500.0	sqrt	1000.0	entropy	0.0001	False						
276	True	50	1.0	2	2	0.5		10.0	log2		entropy	1.0	False						
277	True	50	5.0	10	2	10.0	0.9	10.0	sqrt		gini	0.01	True						
278	True	50	0.0	5	2	1.0	0.5	200.0	sqrt	100.0	gini	0.01	False						
279	False	75	5.0	5	2	0.5	1.0		log2	1000.0	gini	0.001	True						
280	False	75	10.0	10	2	0.5	0.1		sqrt		gini	0.0001	False						
281	False	75	1.0	2	2	0.5	1.0		sqrt	100.0	gini	0.0001	False						
282	True	50	10.0	5	1	1.0	0.75	1000.0	sqrt	10.0	gini	0.001	False						
283	False	75	1.0	5	5	0.5	0.25	50.0	auto	100.0	entropy	1e-05	True						
284	True	100	0.0	10	1	10.0	0.5		sqrt	100.0	gini	0.0001	False						
285	True	10	0.0	10	5	5.0	0.25	1000.0	log2	100.0	entropy	0.001	False						
286	True	25	5.0	10	5	5.0		50.0	sqrt	10.0	gini	1.0	True						
287	False	50	5.0	10	1	1.0	0.25	10.0	sqrt	10.0	gini	0.1	True						
288	False	25	0.0	5	5	0.5	1.0		sqrt	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
289	True	50	5.0	10	2	0.5	0.25	500.0	sqrt		gini	1.0	True						
290	True	10	10.0	2	5	1.0		1000.0	log2	100.0	gini	1.0	False						
291	True	25	10.0	2	1	0.0	0.9	100.0	sqrt	1000.0	gini	0.0001	True						
292	True	10	1.0	2	2	0.5	0.9	100.0	sqrt	1000.0	gini	1e-05	False						
293	True	25	10.0	2	2	0.5	0.9	500.0	sqrt		gini	1e-05	False						
294	True	100	5.0	5	1	1.0	0.1	1000.0	sqrt		entropy	0.1	False						
295	True	50	0.0	10	1	0.0	0.25		auto		gini	0.1	False						
296	False	25	5.0	2	2	10.0	1.0	50.0	auto	10.0	gini	0.0	False						
297	False	50	0.0	10	5	0.5	0.25	100.0	log2	1000.0	gini	1.0	False						
298	False	50	5.0	5	1	5.0	0.25	200.0	auto		gini	1e-05	True						
299	True	10	10.0	2	5	1.0	0.1	10.0	sqrt	1000.0	entropy	1.0	False						
300	False	75	10.0	10	2	0.5	0.25	1000.0	auto	1000.0	entropy	0.0001	False						
301	False	50	10.0	2	2	0.0	0.5		auto		entropy	1.0	True						
302	True	25	5.0	10	2	5.0	0.5	1000.0	log2	10.0	gini	1.0	True						
303	True	50	10.0	5	1	10.0	0.25	100.0	auto	10.0	entropy	1.0	True						
304	False	75	1.0	2	1	0.0	1.0	100.0	sqrt	1000.0	gini	1.0	True						
305	False	75	10.0	2	5	0.5	0.25	200.0	log2	1000.0	gini	1.0	False						
306	False	75	10.0	5	2	1.0	0.5	200.0	auto	10.0	gini	1e-05	True						
307	False	100	0.0	2	2	0.0		10.0	auto		gini	0.0	False	0.8591428930501446	0.7642326236889682	0.5584200616463406	0.7080216802168022	0.4716981132075471	0.8624366114676413
308	False	25	10.0	10	2	0.5	0.5	1000.0	log2		entropy	0.0001	True						
309	True	10	1.0	5	1	5.0		1000.0	sqrt	10.0	gini	0.1	True						
310	False	50	1.0	2	2	5.0	0.5	1000.0	sqrt	10.0	entropy	0.0	False						
311	False	10	5.0	5	1	0.5	0.5	100.0	auto	100.0	gini	0.0001	False						
312	False	75	5.0	2	1	0.5	0.9	500.0	sqrt	100.0	gini	0.001	True						
313	False	10	5.0	5	2	0.0	0.1	200.0	sqrt		gini	0.0	False						
314	False	75	1.0	5	1	0.5	0.1	50.0	auto	1000.0	entropy	0.001	False						
315	False	10	0.0	5	2	10.0	0.75	500.0	log2	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
316	True	75	1.0	2	2	10.0	1.0	10.0	sqrt		entropy	0.1	True						
317	True	10	10.0	5	2	1.0	1.0	500.0	auto		entropy	0.0	False						
318	False	25	0.0	10	1	10.0	1.0	500.0	log2		gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
319	False	50	1.0	5	5	0.0	0.5	200.0	auto		entropy	0.0001	True						
320	True	100	5.0	10	2	10.0	0.1	500.0	log2	1000.0	gini	0.01	True						
321	False	50	10.0	10	2	0.5	0.9	200.0	auto	10.0	gini	0.001	True						
322	True	100	0.0	2	2	10.0	0.5		sqrt		entropy	0.001	False						
323	True	10	10.0	2	1	5.0	0.5	500.0	sqrt	1000.0	entropy	1.0	False						
324	False	75	1.0	2	1	0.5	0.25	100.0	sqrt	10.0	gini	0.0	False						
325	True	75	0.0	2	5	0.5	0.75	100.0	auto	100.0	entropy	0.0001	False						
326	False	25	0.0	2	2	1.0	0.1		auto		entropy	1e-05	False						
327	False	50	0.0	5	5	10.0	0.75	100.0	log2	1000.0	gini	0.1	False						
328	False	100	10.0	2	1	0.5		50.0	auto	100.0	gini	0.001	True						
329	True	75	0.0	10	2	5.0	0.25	200.0	sqrt		gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
330	True	25	1.0	10	2	0.5	0.75		log2	1000.0	gini	0.0001	False						
331	True	10	5.0	2	5	1.0	0.5	10.0	auto	10.0	gini	0.1	True						
332	False	75	1.0	5	2	0.5	0.5	500.0	log2		gini	0.01	False						
333	False	10	10.0	10	5	5.0	1.0	10.0	log2	100.0	gini	0.0001	True						
334	False	25	1.0	10	1	0.5	0.1	500.0	log2		gini	1e-05	True						
335	True	100	0.0	2	1	0.0	0.5	500.0	sqrt	10.0	entropy	0.001	False						
336	True	100	1.0	2	2	0.5	1.0	50.0	auto	100.0	entropy	0.1	False						
337	False	50	10.0	2	5	0.5	0.9	500.0	sqrt	100.0	entropy	0.0001	True						
338	False	50	5.0	10	5	0.0	0.9	100.0	log2	1000.0	gini	0.01	True						
339	True	50	5.0	10	2	0.5		1000.0	sqrt		entropy	0.001	True						
340	True	75	1.0	10	2	10.0	0.9	10.0	log2		entropy	0.1	True						
341	True	25	10.0	2	1	10.0	0.75	200.0	auto	100.0	entropy	1e-05	False						
342	True	10	0.0	5	5	0.5	0.25	100.0	auto	100.0	gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
343	True	10	0.0	5	1	0.0	0.75		sqrt	10.0	entropy	0.0001	True	0.8545976289221231	0.7101763810374282	0.5953701486437117	0.8414342297269126	0.5173439767779391	0.8419981814048647
344	False	10	5.0	5	5	1.0	0.5	1000.0	sqrt	1000.0	entropy	0.1	True						
345	False	100	1.0	5	2	0.5	0.9	50.0	auto	1000.0	gini	0.0001	True						
346	False	75	1.0	2	2	1.0	1.0	200.0	log2	100.0	gini	0.01	False						
347	True	100	0.0	10	5	10.0	0.75	50.0	log2	100.0	gini	0.1	False						
348	True	75	5.0	5	2	1.0	0.25	50.0	auto	100.0	entropy	0.0	False						
349	False	75	10.0	10	5	0.5	0.1	100.0	sqrt	1000.0	entropy	0.1	True						
350	False	50	5.0	5	5	0.5	0.5	100.0	log2	1000.0	gini	0.0	False						
351	True	75	10.0	2	5	5.0	0.5	10.0	auto		entropy	0.1	True						
352	True	100	0.0	5	1	0.5	0.9	1000.0	auto		entropy	0.1	False						
353	False	10	10.0	5	2	1.0	0.25	200.0	log2		gini	0.0001	False						
354	True	75	10.0	10	5	10.0	0.25	200.0	log2	10.0	gini	0.1	False						
355	True	50	1.0	10	5	0.0	0.25	100.0	sqrt	10.0	gini	0.0	False						
356	False	25	1.0	5	2	0.0	0.5	1000.0	sqrt		gini	0.0	True						
357	True	50	1.0	10	5	5.0	0.1	50.0	sqrt	10.0	gini	0.01	True						
358	True	25	0.0	10	1	10.0	0.5	10.0	sqrt	10.0	entropy	1.0	False						
359	False	50	10.0	10	5	10.0	0.75	50.0	sqrt		gini	1.0	False						
360	False	10	1.0	10	5	0.5		500.0	auto	10.0	entropy	0.0	True						
361	False	75	10.0	5	5	0.5	1.0	200.0	auto	100.0	entropy	1e-05	False						
362	True	25	0.0	10	5	5.0		50.0	sqrt	1000.0	entropy	0.0	False						
363	False	50	5.0	2	1	5.0	0.25	50.0	log2		gini	0.0001	False						
364	False	50	0.0	10	1	5.0	0.25	200.0	log2	100.0	gini	1e-05	False						
365	False	50	5.0	10	2	5.0	0.75	10.0	auto	100.0	gini	0.0001	True						
366	False	10	1.0	2	2	0.5	0.1	1000.0	auto	100.0	entropy	1.0	False						
367	True	25	0.0	5	2	10.0	1.0	1000.0	log2	10.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
368	False	10	1.0	10	5	0.5	0.1	500.0	log2	10.0	entropy	0.0	False						
369	False	25	0.0	10	5	1.0	0.25	50.0	sqrt	1000.0	gini	0.0	False						
370	True	25	1.0	10	2	0.0	0.5	50.0	auto	1000.0	entropy	1.0	False						
371	True	50	10.0	2	5	0.5	0.1	50.0	log2	10.0	entropy	0.1	False						
372	False	75	1.0	10	2	1.0	0.5	200.0	sqrt	1000.0	gini	0.0	False						
373	False	75	1.0	10	1	0.0	0.5	50.0	sqrt	1000.0	gini	0.001	False						
374	False	10	5.0	2	5	1.0	1.0	200.0	sqrt	10.0	gini	0.001	False						
375	False	50	1.0	10	1	10.0	1.0		log2		entropy	0.001	True						
376	True	50	5.0	10	2	0.0	0.1	10.0	auto	100.0	gini	0.0	False						
377	False	10	0.0	10	1	1.0	0.1	1000.0	auto	10.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
378	True	75	10.0	2	5	1.0	0.9	200.0	sqrt	1000.0	gini	0.0001	True						
379	False	100	5.0	10	5	1.0	0.9	10.0	sqrt	10.0	gini	0.0001	True						
380	False	25	10.0	2	2	1.0		200.0	log2		gini	0.1	True						
381	True	100	10.0	10	5	5.0		500.0	sqrt	1000.0	gini	1.0	False						
382	True	50	5.0	5	5	10.0	0.1	100.0	log2		gini	0.0	True						
383	False	50	0.0	2	5	1.0	0.1	50.0	auto	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
384	False	75	10.0	2	1	0.0	1.0	100.0	log2	100.0	entropy	1e-05	False						
385	True	10	1.0	10	5	5.0	0.25	200.0	auto	10.0	gini	1e-05	True						
386	True	10	5.0	10	2	0.0	0.5	1000.0	log2	10.0	gini	0.0	False						
387	True	100	0.0	10	1	10.0	0.25	1000.0	log2	10.0	entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
388	False	25	5.0	5	2	5.0		1000.0	sqrt	100.0	entropy	0.0	True						
389	False	50	5.0	2	1	0.0	0.1		sqrt	10.0	gini	0.0	True						
390	False	100	1.0	2	5	10.0	0.25	1000.0	log2	100.0	entropy	0.01	True						
391	False	75	0.0	10	2	0.5	0.75	500.0	log2		gini	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
392	False	50	10.0	2	5	10.0		1000.0	auto	1000.0	entropy	0.0001	False						
393	True	25	1.0	5	1	10.0			auto	100.0	entropy	0.01	False						
394	False	10	0.0	10	2	0.0	0.9	1000.0	auto	1000.0	gini	0.001	True	0.8609819446189937	0.7536815411875935	0.6068959724106463	0.8200465476415563	0.5173439767779391	0.8575052022312762
395	True	100	10.0	2	5	0.0	0.25	200.0	sqrt	100.0	gini	0.0	False						
396	False	10	1.0	5	5	1.0	1.0	100.0	sqrt	1000.0	gini	0.0001	True						
397	True	50	10.0	10	5	5.0	0.9	50.0	auto	100.0	gini	0.001	False						
398	True	10	5.0	5	1	5.0	0.9	100.0	log2	10.0	gini	0.1	False						
399	False	75	5.0	5	2	10.0	1.0	500.0	sqrt	100.0	entropy	0.0001	True						
400	False	75	10.0	2	5	5.0	0.75	500.0	auto	100.0	gini	0.0	False						
401	True	75	10.0	2	1	5.0	1.0	50.0	auto	10.0	entropy	0.1	False						
402	True	25	5.0	2	5	0.0		100.0	log2		gini	0.0	False						
403	False	100	0.0	5	1	0.5		10.0	auto	10.0	gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
404	True	10	0.0	5	1	10.0	0.75	200.0	log2	10.0	gini	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
405	False	50	0.0	10	5	0.5	0.9	200.0	log2	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
406	True	25	10.0	10	2	5.0		10.0	auto		gini	0.01	True						
407	False	25	1.0	10	2	0.5	0.75	200.0	auto		gini	1.0	False						
408	False	75	0.0	10	1	5.0	0.5	100.0	auto	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
409	True	50	10.0	10	1	10.0	0.25	500.0	auto	1000.0	gini	0.0	False						
410	True	75	5.0	5	1	0.0	1.0	50.0	sqrt		entropy	0.01	False						
411	False	25	0.0	5	2	5.0	0.75		log2	100.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
412	False	50	1.0	10	2	10.0	0.75	1000.0	auto	10.0	entropy	1e-05	False						
413	True	10	1.0	5	5	10.0	0.5	10.0	sqrt	10.0	entropy	0.0	False						
414	False	50	1.0	5	2	0.5	0.5	500.0	auto	10.0	entropy	1e-05	True						
415	False	25	5.0	2	1	10.0	0.75	200.0	log2		gini	1e-05	True						
416	False	10	1.0	2	5	10.0	0.5	100.0	sqrt	1000.0	entropy	1.0	False						
417	False	50	1.0	2	5	1.0	0.1		auto	100.0	entropy	1e-05	False						
418	False	50	0.0	10	1	5.0	0.75	50.0	auto	10.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
419	True	50	5.0	5	2	1.0	0.1	200.0	auto	10.0	entropy	0.01	True						
420	True	10	1.0	5	1	5.0	0.25		auto		gini	0.001	False						
421	True	10	5.0	2	2	1.0	0.1	100.0	auto	1000.0	entropy	0.001	False						
422	False	100	5.0	10	1	5.0	0.1		auto	1000.0	entropy	1.0	True						
423	True	75	0.0	2	1	5.0		100.0	log2	100.0	entropy	0.001	False						
424	False	100	10.0	10	2	0.5	0.1	500.0	auto	10.0	gini	0.001	False						
425	False	50	1.0	2	1	5.0	0.75	500.0	log2	1000.0	gini	1.0	False						
426	True	25	5.0	5	1	10.0	1.0		auto		entropy	0.001	True						
427	True	10	0.0	2	5	10.0	0.1	100.0	auto	1000.0	gini	0.0	False						
428	True	100	0.0	5	1	0.5	0.9		auto		entropy	0.0	False						
429	True	10	5.0	5	5	0.5	0.1	100.0	sqrt	100.0	gini	1e-05	False						
430	True	75	10.0	10	1	0.5	0.5	200.0	auto	1000.0	entropy	0.001	True						
431	True	75	1.0	2	5	1.0	1.0	500.0	auto	10.0	gini	0.1	True						
432	True	10	1.0	5	5	0.5	0.5	50.0	auto	1000.0	entropy	0.01	True						
433	True	25	5.0	2	5	5.0	0.9	10.0	sqrt	1000.0	gini	0.0	False						
434	False	75	10.0	10	5	0.5	0.75	1000.0	auto	100.0	entropy	0.0	True						
435	False	50	10.0	10	1	0.0	0.9	10.0	auto	100.0	entropy	0.001	True						
436	True	75	1.0	10	1	0.5	1.0	10.0	sqrt	10.0	entropy	0.0001	True						
437	False	100	5.0	10	1	5.0	0.75	500.0	auto		entropy	0.0001	True						
438	False	50	10.0	2	2	10.0	0.75	50.0	log2		entropy	0.001	True						
439	False	25	0.0	5	5	5.0	0.25	50.0	log2	10.0	entropy	0.0	False						
440	False	10	0.0	5	2	10.0	0.1		sqrt	10.0	entropy	0.1	False						
441	True	10	1.0	5	1	5.0		1000.0	log2	1000.0	gini	1.0	False						
442	True	50	5.0	10	5	1.0	0.75		log2		gini	1e-05	True						
443	True	75	0.0	2	5	1.0	1.0		auto	1000.0	gini	0.0001	False						
444	False	50	10.0	10	5	0.5	0.9		log2	100.0	entropy	0.0	True						
445	True	100	10.0	5	5	1.0	0.25		log2	1000.0	gini	0.001	True						
446	True	50	0.0	2	1	0.5	0.9	200.0	auto	100.0	entropy	0.01	False						
447	False	10	0.0	2	2	5.0	0.25	10.0	auto	1000.0	entropy	0.001	False						
448	False	75	10.0	5	5	10.0	1.0	50.0	log2	100.0	gini	1e-05	False						
449	True	10	1.0	10	1	0.0	0.25		sqrt	100.0	entropy	0.1	True						
450	False	10	0.0	5	1	0.5	0.5	100.0	auto	10.0	entropy	0.01	False						
451	True	50	10.0	2	2	0.0		1000.0	log2	10.0	entropy	0.01	True						
452	True	75	0.0	10	2	0.0	0.1	50.0	sqrt		gini	0.0001	True	0.8545766830044824	0.7628222826468195	0.5617926956024173	0.6657585139318885	0.4981132075471698	0.8652630842674034
453	True	75	1.0	10	1	0.0	1.0		log2		entropy	0.01	True						
454	True	75	1.0	10	1	1.0		500.0	auto		gini	1.0	False						
455	True	25	1.0	2	2	1.0	0.75	50.0	auto		entropy	0.1	False						
456	True	25	5.0	2	5	0.5	1.0	10.0	sqrt	10.0	entropy	0.1	False						
457	False	50	1.0	10	5	0.5	0.25		sqrt	1000.0	entropy	0.0	True						
458	True	10	10.0	5	5	1.0	1.0	100.0	sqrt		entropy	0.1	False						
459	True	75	1.0	2	5	10.0	1.0	50.0	log2	10.0	entropy	1e-05	False						
460	False	50	1.0	2	5	10.0	1.0	50.0	sqrt	10.0	entropy	0.0	True						
461	True	100	0.0	2	1	5.0	0.25	50.0	auto	10.0	gini	1e-05	False						
462	True	50	5.0	5	2	0.5		200.0	auto		entropy	0.0001	False						
463	True	50	5.0	5	1	1.0	0.5	100.0	sqrt	10.0	entropy	0.001	True						
464	True	75	1.0	5	5	5.0	0.5	50.0	auto	10.0	gini	0.01	False						
465	True	10	10.0	2	5	0.0	0.25	50.0	log2	100.0	entropy	1e-05	True						
466	True	75	5.0	5	1	1.0			sqrt	100.0	entropy	0.0001	True						
467	False	10	5.0	2	2	1.0	0.5	10.0	log2	10.0	entropy	0.0001	True						
468	False	10	0.0	2	5	10.0	1.0	100.0	sqrt	10.0	entropy	0.0	False						
469	True	25	10.0	10	2	5.0	0.75	200.0	log2	10.0	gini	0.01	True						
470	True	75	0.0	2	1	0.5	0.1	500.0	log2	10.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
471	True	10	10.0	2	5	5.0	0.9	200.0	log2	10.0	gini	0.1	True						
472	True	100	1.0	2	2	10.0	0.5	1000.0	auto	100.0	gini	0.0001	False						
473	False	50	5.0	5	1	10.0	1.0	10.0	log2	10.0	entropy	1e-05	False						
474	True	10	5.0	2	5	5.0	0.5	500.0	log2	100.0	gini	1e-05	True						
475	False	25	10.0	5	2	0.0		1000.0	log2	100.0	entropy	0.1	False						
476	False	75	1.0	5	2	5.0			log2	1000.0	entropy	0.1	False						
477	False	10	10.0	10	2	0.0		1000.0	auto	1000.0	entropy	0.1	False						
478	False	25	10.0	2	1	0.0	1.0	1000.0	log2	1000.0	gini	1.0	False						
479	True	75	5.0	5	5	0.5	0.1	100.0	sqrt	1000.0	entropy	0.01	True						
480	True	10	5.0	2	5	0.5	0.25	100.0	log2	100.0	entropy	1.0	False						
481	False	100	1.0	5	5	0.5	0.25	50.0	sqrt	1000.0	gini	0.1	True						
482	False	50	1.0	2	2	5.0	0.9	1000.0	log2	100.0	gini	0.0	True						
483	False	75	5.0	10	1	0.0	0.1	50.0	auto	1000.0	entropy	0.001	True						
484	True	75	5.0	10	2	1.0	0.1	100.0	sqrt	1000.0	gini	0.0	True						
485	False	25	0.0	5	2	1.0	0.1	500.0	sqrt	10.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
486	False	75	10.0	5	1	10.0	0.1	50.0	sqrt	100.0	gini	0.01	True						
487	True	25	5.0	2	5	0.5	0.9	50.0	auto		entropy	0.0	True						
488	False	75	10.0	10	5	1.0	0.1	1000.0	log2	1000.0	entropy	0.1	True						
489	False	50	10.0	2	5	1.0	0.25	200.0	auto	10.0	gini	1e-05	False						
490	False	100	10.0	2	1	0.5	0.1		auto		entropy	1e-05	False						
491	False	50	1.0	10	2	0.5	0.25	1000.0	log2		entropy	0.0001	True						
492	True	25	5.0	2	1	0.0	0.5	500.0	log2	1000.0	gini	0.1	False						
493	False	10	10.0	2	2	0.5	0.75		log2	10.0	gini	0.001	False						
494	False	100	1.0	5	2	5.0	0.75		auto	100.0	entropy	0.001	False						
495	False	25	0.0	2	1	1.0	0.1	50.0	auto	10.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
496	False	10	1.0	5	2	0.5	0.75	10.0	log2		gini	0.0001	False						
497	False	50	0.0	5	5	10.0		500.0	auto	100.0	entropy	0.1	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
498	False	10	1.0	5	1	0.0			log2	10.0	entropy	1e-05	True						
499	False	75	1.0	2	1	0.0	0.1	1000.0	auto	10.0	gini	0.0001	True						
500	False	10	0.0	5	1	1.0	0.5	10.0	auto		gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
501	True	50	10.0	10	1	5.0	0.1		log2	100.0	gini	0.0001	False						
502	False	10	10.0	5	5	0.0	0.9	500.0	auto		entropy	0.1	True						
503	False	10	0.0	5	5	1.0	0.1	200.0	log2	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
504	True	25	5.0	2	2	0.5	0.1	200.0	log2		gini	0.001	True						
505	False	25	1.0	2	2	10.0	0.9		log2		gini	0.01	True						
506	True	50	10.0	5	2	0.5	0.25	1000.0	sqrt	100.0	gini	1.0	False						
507	True	10	10.0	2	5	5.0	0.75	100.0	log2	1000.0	entropy	1e-05	False						
508	False	50	10.0	2	2	10.0	0.25	500.0	sqrt	100.0	gini	0.01	False						
509	False	10	10.0	5	2	0.0	0.9	500.0	auto	10.0	gini	0.001	False						
510	True	100	5.0	10	1	0.5	0.9	1000.0	auto	1000.0	gini	0.1	True						
511	False	100	0.0	2	5	0.5		1000.0	log2	10.0	gini	0.001	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
512	True	10	5.0	2	1	1.0		100.0	log2		gini	0.1	False						
513	True	75	10.0	5	5	10.0		1000.0	sqrt	100.0	gini	0.0	True						
514	False	25	10.0	10	1	5.0	0.75	50.0	log2	1000.0	entropy	0.01	False						
515	False	25	10.0	2	2	5.0	0.75		sqrt	10.0	gini	1e-05	True						
516	False	25	5.0	10	5	0.0		10.0	auto	100.0	entropy	0.01	False						
517	False	100	10.0	2	1	5.0	0.9		sqrt		entropy	1.0	True						
518	True	100	0.0	5	1	0.5	1.0	10.0	log2	1000.0	gini	0.01	False						
519	False	25	1.0	10	1	0.5	0.5	100.0	log2		gini	1.0	False						
520	False	25	0.0	2	2	10.0	0.25	1000.0	log2	100.0	entropy	0.01	False						
521	True	75	5.0	5	5	5.0	0.5	200.0	sqrt	1000.0	gini	0.01	True						
522	False	75	0.0	2	1	5.0	0.5	1000.0	auto	10.0	gini	0.001	False						
523	True	50	5.0	5	1	5.0	0.5	500.0	log2	10.0	entropy	0.1	False						
524	False	75	10.0	5	1	0.5	0.75	10.0	auto	1000.0	gini	1e-05	True						
525	False	100	1.0	10	1	5.0	0.1	1000.0	sqrt	1000.0	entropy	0.0	True						
526	True	10	5.0	5	2	0.0	1.0	500.0	log2		gini	0.1	True						
527	False	100	1.0	10	5	1.0			sqrt	1000.0	gini	0.1	False						
528	True	75	10.0	10	5	10.0	0.1	10.0	log2	100.0	entropy	0.1	True						
529	True	25	0.0	2	5	1.0	0.1		sqrt		gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
530	True	50	10.0	5	1	0.0	0.5	200.0	auto		entropy	0.0001	False						
531	False	75	0.0	2	2	0.0	0.9	100.0	auto	10.0	gini	0.001	False						
532	False	25	10.0	10	2	0.0	0.5		sqrt	1000.0	gini	0.1	True						
533	True	50	5.0	5	5	0.0	0.75	200.0	log2		gini	0.1	False						
534	False	25	1.0	5	1	10.0	0.9	500.0	auto		gini	1e-05	True						
535	True	100	1.0	5	5	1.0	0.25	100.0	auto		gini	1e-05	False						
536	False	25	0.0	2	5	1.0	0.75	50.0	sqrt	10.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
537	True	75	1.0	2	5	5.0	0.5	200.0	sqrt	1000.0	entropy	0.0	True						
538	True	100	0.0	5	5	0.5	0.25	200.0	log2	10.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
539	True	25	10.0	10	2	1.0	1.0	500.0	log2	100.0	entropy	1.0	False						
540	False	100	1.0	2	1	0.0	0.1	500.0	auto	1000.0	gini	0.001	True						
541	True	10	1.0	5	1	0.5		200.0	sqrt	10.0	entropy	1.0	True						
542	False	75	10.0	5	2	0.0	0.75	500.0	auto	100.0	gini	1.0	False						
543	True	25	1.0	10	1	0.0	0.1	100.0	log2	100.0	entropy	1e-05	True						
544	True	10	1.0	5	5	0.0		10.0	log2		entropy	1e-05	True						
545	True	100	5.0	2	2	5.0			sqrt		gini	0.1	False						
546	True	75	10.0	5	5	0.0	0.25	50.0	sqrt	10.0	entropy	0.1	False						
547	True	50	1.0	10	1	1.0	0.9	200.0	sqrt		entropy	0.0001	False						
548	False	75	5.0	10	5	1.0	0.75	10.0	log2	100.0	gini	0.01	False						
549	False	50	1.0	10	2	10.0	0.1	100.0	log2	100.0	gini	1.0	True						
550	True	75	0.0	10	1	10.0		10.0	sqrt	1000.0	entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
551	True	25	1.0	10	5	10.0	1.0	50.0	log2		gini	0.0001	False						
552	True	50	10.0	10	1	0.0	0.9		sqrt		entropy	0.0	True						
553	False	75	10.0	10	2	1.0	0.25	200.0	auto		entropy	0.0	True						
554	True	75	1.0	10	5	0.0	0.9		sqrt	1000.0	entropy	0.1	True						
555	False	100	5.0	5	1	1.0		1000.0	log2	100.0	gini	1.0	True						
556	False	10	5.0	5	1	1.0	0.9	50.0	sqrt	100.0	gini	0.0001	True						
557	True	10	0.0	10	5	5.0	0.75	10.0	auto	10.0	gini	0.01	False						
558	True	100	10.0	5	1	0.5	0.9	1000.0	log2	100.0	entropy	0.001	False						
559	False	25	1.0	10	5	1.0	1.0	50.0	sqrt		entropy	1.0	False						
560	False	25	10.0	5	1	0.5	0.75	10.0	auto	10.0	gini	1e-05	False						
561	False	25	10.0	5	5	10.0	0.75	50.0	auto	1000.0	gini	0.01	False						
562	True	50	10.0	5	2	10.0	0.1	10.0	sqrt		gini	0.1	False						
563	True	25	5.0	10	2	0.5	0.9	500.0	auto	10.0	entropy	1e-05	True						
564	True	10	0.0	10	2	10.0	0.75	500.0	log2	1000.0	gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
565	False	10	0.0	10	5	0.5	0.5		sqrt	1000.0	entropy	1.0	False						
566	True	100	10.0	2	1	0.5	0.75	50.0	sqrt		gini	0.01	False						
567	True	75	5.0	2	2	0.0	0.9	50.0	sqrt		gini	0.0001	False						
