	shrinking	probability	kernel	gamma	degree	decision_function_shape	coef0	break_ties	C	accuracy	average_precision	f1	precision	recall	roc_auc
208	True	True	rbf	auto	4	ovr	1.0	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
209	False	False	linear	auto	3	ovr	0.0	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
210	True	False	sigmoid	scale	5	ovo	0.1	True	5.0						
211	True	False	rbf	auto	3	ovr	1.0	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
212	False	False	rbf	auto	5	ovo	1.0	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
213	True	True	poly	auto	2	ovr	0.0	True	1.0	0.853667630178878	0.7290676255898624	0.551293857108287	0.8878845054316752	0.47177068214804063	0.839511602287233
214	False	False	linear	auto	2	ovo	0.0	True	10.0						
215	False	True	poly	auto	5	ovo	10.0	True	0.001						
216	True	True	sigmoid	auto	3	ovo	0.01	True	0.05						
217	True	True	linear	auto	2	ovo	1.0	False	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
218	False	False	sigmoid	scale	3	ovo	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
219	True	False	sigmoid	auto	2	ovr	0.001	False	0.001	0.7586862720455783	0.7264213050526731	0.0	0.0	0.0	0.8480314581985416
220	False	False	poly	auto	5	ovr	1.0	True	0.001	0.7586862720455783	0.67762568560385	0.0	0.0	0.0	0.8344134156364209
221	True	True	poly	auto	1	ovr	1.0	True	5.0	0.8545808721880105	0.754077349089215	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.862415409096473
222	True	True	rbf	auto	5	ovo	0.1	False	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
223	False	True	rbf	auto	4	ovo	0.001	False	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
224	False	False	sigmoid	scale	5	ovr	0.0	False	1.0	0.7723513887143396	0.5033550038416498	0.46125587622210446	0.5156314273961333	0.4270682148040638	0.7176714113347439
225	True	True	poly	auto	4	ovo	0.01	True	10.0						
226	False	False	linear	scale	3	ovo	0.001	True	5.0						
227	True	True	poly	scale	5	ovr	0.001	True	5.0	0.8079971513552009	0.6025848331644283	0.47797850660076263	0.6552488687782805	0.3854136429608128	0.7859176910836378
228	True	False	linear	scale	4	ovo	1.0	True	5.0						
229	False	False	poly	auto	3	ovo	1.0	False	0.05	0.8454484520966863	0.7303568450383352	0.5232662622780586	0.8942929012033574	0.4264876632801161	0.8466867469879518
230	True	False	rbf	scale	1	ovo	10.0	True	10.0						
231	True	False	linear	auto	1	ovo	0.001	True	5.0						
232	False	False	poly	scale	1	ovo	0.0	False	0.01	0.7586862720455783	0.7419085671075434	0.0	0.0	0.0	0.8508223022714952
233	False	True	linear	scale	3	ovo	0.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
234	False	True	sigmoid	scale	2	ovo	0.001	True	0.5						
235	True	False	rbf	auto	4	ovr	5.0	True	5.0	0.8609819446189937	0.7319768072847321	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433477014006681
236	False	False	poly	scale	3	ovr	5.0	True	10.0	0.8262703699049055	0.633801956424848	0.5998741721443197	0.6425373395173757	0.5894049346879536	0.7949109937573224
237	True	False	rbf	scale	1	ovr	1.0	False	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
238	True	True	linear	auto	3	ovr	0.0	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
239	False	False	sigmoid	scale	1	ovo	5.0	False	0.5	0.7586862720455783	0.5834222965818583	0.0	0.0	0.0	0.823651354328781
240	True	False	linear	auto	5	ovr	0.001	False	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
241	True	False	linear	scale	5	ovr	0.0	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
242	True	True	linear	auto	3	ovo	5.0	True	10.0						
243	True	True	rbf	scale	5	ovr	10.0	True	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
244	True	False	linear	auto	5	ovo	5.0	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
245	False	True	sigmoid	auto	3	ovr	0.001	False	0.01	0.7586862720455783	0.730586487746524	0.0	0.0	0.0	0.8471116687359015
246	False	False	linear	auto	3	ovr	0.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
247	False	False	linear	scale	1	ovo	1.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
248	True	False	rbf	auto	2	ovo	0.001	True	0.01						
249	False	False	sigmoid	auto	3	ovr	1.0	False	0.01	0.7586862720455783	0.7004657429158448	0.0	0.0	0.0	0.8408025425358909
250	False	False	poly	scale	5	ovr	0.001	True	0.01	0.7577688408529177	0.5163849757807606	0.0	0.0	0.0	0.7608053403745606
251	True	True	rbf	scale	5	ovo	0.0	True	0.01						
252	False	True	linear	scale	2	ovr	0.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
253	True	False	poly	auto	1	ovr	0.0	False	10.0	0.8545808721880105	0.7549080440156771	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8624656827600677
254	True	True	rbf	auto	5	ovr	0.001	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
255	False	True	sigmoid	auto	3	ovo	10.0	False	10.0	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
256	False	False	poly	scale	2	ovo	0.0	True	0.1						
257	True	True	sigmoid	scale	5	ovr	0.01	True	0.5	0.7824096183653806	0.5459690612424083	0.4876666421230896	0.5374222163669499	0.46088534107402024	0.7762953118715792
258	True	False	poly	scale	3	ovo	0.001	True	0.5						
259	True	False	rbf	auto	2	ovo	10.0	True	0.1						
260	True	False	poly	auto	2	ovr	0.001	True	0.005	0.7586862720455783	0.7036377611842943	0.0	0.0	0.0	0.8353524402399147
261	False	True	linear	auto	3	ovo	10.0	True	0.1						
262	True	True	rbf	scale	5	ovr	0.1	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
263	False	False	sigmoid	auto	4	ovr	1.0	False	5.0	0.7623015374303549	0.4797804706800573	0.4742589671752781	0.49512108614123324	0.4648040638606676	0.7521521499641528
264	True	False	linear	scale	2	ovr	0.0	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
265	True	True	sigmoid	scale	4	ovo	0.01	False	0.1	0.7696493653386955	0.7042469834682292	0.08370271875901956	0.8	0.045355587808417995	0.8433232203123089
266	True	False	sigmoid	scale	2	ovo	5.0	False	0.05	0.7586862720455783	0.5892366385792215	0.0	0.0	0.0	0.8278161994858972
267	False	False	sigmoid	auto	2	ovr	1.0	True	5.0	0.7623015374303549	0.4797804706800573	0.4742589671752781	0.49512108614123324	0.4648040638606676	0.7521521499641528
268	False	False	rbf	scale	5	ovr	0.01	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
269	False	False	linear	scale	5	ovr	0.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
270	True	False	poly	auto	3	ovo	0.01	True	0.001						
271	True	False	poly	scale	4	ovr	0.1	True	0.01	0.7586862720455783	0.5851800157156458	0.0	0.0	0.0	0.7917437529508455
272	False	True	rbf	scale	4	ovo	1.0	False	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
273	False	False	linear	scale	4	ovo	0.001	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
274	False	True	rbf	auto	2	ovo	1.0	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
275	True	False	poly	auto	4	ovo	0.1	False	0.01	0.7586862720455783	0.5794798287714922	0.0	0.0	0.0	0.7923387308304335
276	False	True	poly	auto	1	ovo	0.001	False	5.0	0.8545808721880105	0.7629021050352345	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8635966216098065
277	True	False	poly	scale	4	ovo	0.01	True	0.5						
278	True	True	linear	scale	1	ovr	0.1	True	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
279	False	False	linear	scale	5	ovo	1.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
280	False	True	poly	scale	3	ovr	0.1	True	5.0	0.8490972309496879	0.6836153189292276	0.5895485855288736	0.7265065000359118	0.5286647314949202	0.8161846223792122
281	True	True	sigmoid	scale	2	ovr	0.1	False	0.01	0.7586862720455783	0.6865807108825718	0.0	0.0	0.0	0.8348977914561002
282	False	True	poly	scale	2	ovr	0.0	True	10.0	0.8527418206191614	0.6984178205202431	0.6012123477297896	0.7297405201660521	0.536211901306241	0.8313620228373582
283	False	True	sigmoid	auto	2	ovo	1.0	True	0.5						
284	True	False	rbf	scale	5	ovr	5.0	True	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
285	False	False	rbf	auto	2	ovr	0.0	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
286	False	False	linear	scale	3	ovo	1.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
287	True	True	poly	auto	5	ovr	5.0	True	0.005	0.8628126178207868	0.7277179019568234	0.6133477088948788	0.8205015475065073	0.5362844702467344	0.8387133439418049
288	True	False	sigmoid	auto	1	ovr	1.0	False	1.0	0.8116584977587868	0.580888612106085	0.4748624230757777	0.7443953568953569	0.415166908563135	0.8042295451763513
289	False	False	linear	auto	3	ovr	0.0	True	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
290	False	False	rbf	scale	2	ovo	10.0	True	0.001						
291	True	False	sigmoid	auto	4	ovo	10.0	True	1.0						
292	False	False	sigmoid	scale	3	ovr	5.0	False	5.0	0.7586862720455783	0.5822003931156843	0.0	0.0	0.0	0.8223376816409325
293	False	False	sigmoid	scale	5	ovr	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
294	True	False	linear	scale	1	ovo	1.0	True	0.05						
295	True	False	rbf	scale	3	ovo	5.0	True	10.0						
296	False	True	sigmoid	auto	2	ovo	5.0	False	0.01	0.7586862720455783	0.6689444183213843	0.0	0.0	0.0	0.8416821130676553
297	False	False	sigmoid	scale	5	ovr	0.0	True	0.05	0.7586862720455783	0.6987712028860316	0.0	0.0	0.0	0.8399041740255653
298	True	True	rbf	auto	2	ovo	0.1	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
299	True	False	poly	scale	2	ovr	0.1	True	0.001	0.7586862720455783	0.711624016208853	0.0	0.0	0.0	0.8409581723118891
300	True	True	sigmoid	auto	5	ovo	1.0	False	0.01	0.7586862720455783	0.7004657429158448	0.0	0.0	0.0	0.8408025425358909
301	True	True	linear	scale	2	ovo	10.0	True	0.001						
302	False	True	rbf	auto	4	ovr	10.0	True	5.0	0.8609819446189937	0.7319937595978754	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433704338398587
303	True	True	linear	auto	2	ovr	10.0	True	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
304	True	False	rbf	auto	3	ovo	5.0	False	0.005	0.7586862720455783	0.7277653856512537	0.0	0.0	0.0	0.8469298092223758
305	False	False	rbf	scale	5	ovr	0.0	True	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
306	False	True	poly	auto	5	ovr	1.0	False	0.005	0.7586862720455783	0.705907136779714	0.0	0.0	0.0	0.8365214122090686
307	False	True	linear	auto	3	ovo	1.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
308	False	True	linear	auto	5	ovo	0.01	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
309	True	False	linear	auto	1	ovr	10.0	True	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
310	True	True	linear	auto	5	ovo	0.1	True	0.005						
311	False	False	linear	scale	1	ovr	1.0	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
312	True	False	poly	auto	2	ovo	0.1	True	5.0						
313	False	True	poly	auto	2	ovr	0.01	False	0.001	0.7586862720455783	0.6995873628528033	0.0	0.0	0.0	0.8288378477626035
314	True	False	poly	auto	4	ovo	0.0	True	0.1						
315	False	False	linear	scale	3	ovr	1.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
316	True	True	rbf	scale	5	ovo	0.1	False	0.01	0.7586862720455783	0.7225329025708092	0.0	0.0	0.0	0.8442810428943641
317	False	False	sigmoid	auto	5	ovr	0.001	True	0.5	0.8582296510410121	0.7006967907125702	0.5811003819818356	0.7731763068972372	0.5095791001451379	0.8526422088936296
318	False	False	rbf	auto	2	ovo	0.0	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
319	True	True	poly	auto	4	ovo	1.0	False	0.001	0.7586862720455783	0.7071854315682231	0.0	0.0	0.0	0.8425188416947907
320	True	False	rbf	scale	4	ovr	10.0	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
321	True	True	sigmoid	scale	5	ovr	1.0	True	0.5	0.7677642327510369	0.5204432726292973	0.3658084939567809	0.527878787878788	0.2833091436865022	0.7937874866665501
322	False	False	rbf	scale	5	ovo	0.01	True	0.5						
323	False	False	sigmoid	auto	4	ovr	0.0	True	0.005	0.7586862720455783	0.7281636551680848	0.0	0.0	0.0	0.8457359190025706
324	False	True	sigmoid	scale	3	ovo	1.0	True	0.01						
325	True	False	rbf	scale	1	ovr	10.0	False	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
326	True	False	linear	auto	2	ovo	0.1	True	5.0						
327	False	False	poly	scale	3	ovo	10.0	False	10.0	0.818960244648318	0.6275829378717855	0.5887643418235158	0.6286406551485426	0.5780841799709725	0.7873441516428559
328	False	False	sigmoid	auto	3	ovo	0.0	False	0.001	0.7586862720455783	0.7315058814378071	0.0	0.0	0.0	0.8507357441376536
329	False	True	poly	scale	5	ovr	0.01	False	5.0	0.8098236353734658	0.606407253638362	0.48978684477485057	0.6552416400803498	0.4005079825834543	0.7871098326542745
330	False	True	poly	auto	4	ovr	10.0	False	0.5	0.829014285115831	0.6452847221563741	0.5977009129484377	0.65758547008547	0.574310595065312	0.799269938972144
331	False	True	sigmoid	auto	4	ovo	10.0	False	1.0	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
332	True	False	linear	auto	4	ovo	0.001	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
333	False	False	sigmoid	auto	3	ovo	5.0	True	0.005						
334	True	False	rbf	auto	5	ovo	0.1	True	0.01						
335	False	True	rbf	auto	3	ovr	0.1	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
336	True	True	poly	scale	4	ovr	0.01	True	0.001	0.7586862720455783	0.5491567525565819	0.0	0.0	0.0	0.780836990924511
337	True	False	linear	auto	1	ovo	0.001	False	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
338	False	False	linear	auto	2	ovr	1.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
339	False	True	sigmoid	scale	5	ovo	0.01	False	0.1	0.7696493653386955	0.7042469834682292	0.08370271875901956	0.8	0.045355587808417995	0.8433232203123089
340	False	True	sigmoid	auto	5	ovo	0.001	False	10.0	0.7842067780989485	0.5533773839326526	0.5322937585646705	0.5318503335744715	0.5439767779390421	0.7934456257541049
341	False	False	sigmoid	scale	5	ovr	5.0	False	0.5	0.7586862720455783	0.5834222965818583	0.0	0.0	0.0	0.823651354328781
342	False	True	rbf	scale	4	ovo	0.1	False	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
343	False	False	poly	auto	1	ovr	1.0	True	1.0	0.8545808721880105	0.756492120279941	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8580643328029097
344	True	True	poly	scale	2	ovo	1.0	False	0.1	0.8582338402245402	0.7472300140854633	0.571192037266226	0.8799301242236025	0.505732946298984	0.8503436095616136
345	True	False	sigmoid	auto	4	ovo	0.001	False	0.1	0.7586862720455783	0.7248505189054801	0.0	0.0	0.0	0.8424458355920053
346	False	False	linear	scale	5	ovo	1.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
347	False	True	linear	scale	2	ovo	0.01	True	0.001						
348	True	True	poly	scale	1	ovo	0.01	False	10.0	0.8545808721880105	0.7589946022366558	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8649579449874972
349	False	False	sigmoid	auto	2	ovo	0.0	True	1.0						
350	True	True	linear	scale	2	ovr	1.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
351	True	True	sigmoid	auto	3	ovo	0.1	False	5.0	0.7906706882828536	0.5631835844629528	0.5492578791028648	0.5778947368421053	0.5444847605224963	0.7845122143144422
352	True	True	rbf	scale	3	ovo	10.0	False	1.0	0.8554899250136149	0.7206041314688442	0.5524897959183673	0.6842298919718275	0.4830188679245283	0.8387754209872874
353	False	False	poly	scale	3	ovo	10.0	False	0.05	0.8582380294080683	0.7475873240922206	0.5718266719573618	0.8794685990338165	0.5020319303338171	0.8529215555983003
354	False	False	rbf	auto	3	ovo	5.0	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
355	True	True	sigmoid	scale	3	ovr	0.001	True	0.5	0.7951991956767627	0.532196101083646	0.4809195917351257	0.5921467996611927	0.4306966618287372	0.7417157745641492
356	True	False	sigmoid	auto	3	ovr	0.0	True	0.05	0.7586862720455783	0.7285263183052806	0.0	0.0	0.0	0.8452288107437006
357	True	True	poly	scale	2	ovo	0.0	False	0.005	0.7586862720455783	0.7054544758808217	0.0	0.0	0.0	0.8365122318009337
358	False	True	linear	auto	1	ovo	1.0	True	0.005						
359	True	False	poly	auto	3	ovr	0.01	True	0.5	0.7787817854300196	0.6726712225182988	0.16183288409703506	0.7314285714285714	0.0944121915820029	0.817671848497036
360	False	False	linear	scale	2	ovo	10.0	True	0.01						
361	True	False	rbf	auto	5	ovo	0.001	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
362	True	False	sigmoid	auto	5	ovo	0.1	True	0.1						
363	False	False	sigmoid	scale	4	ovo	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
364	True	False	rbf	scale	2	ovo	0.01	True	0.05						
365	True	True	linear	auto	2	ovr	0.01	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
