	power_t	penalty	loss	learning_rate	l1_ratio	eta0	epsilon	average	alpha	accuracy	average_precision	f1	precision	recall	roc_auc
37	0.9	l1	modified_huber	constant	0.75	1e-05	0.1	True	0.01	0.7586862720455783	0.7002085964446998	0.0	0.0	0.0	0.8248225121093956
38	0.9	l1	log	adaptive	1.0	0.001	0.5	False	0.1	0.7586862720455783	0.5406172949416634	0.0	0.0	0.0	0.7398521517128019
39	0.9	elasticnet	log	adaptive	1.0	0.1	0.2	False	0.1	0.7586862720455783	0.24424245060791497	0.0	0.0	0.0	0.5019230769230769
40	0.1	elasticnet	squared_hinge	invscaling	0.6	1e-05	0.2	True	1e-06	0.7586862720455783	0.5774968540509553	0.0	0.0	0.0	0.7384165107454492
41	0.9	l1	perceptron	constant	1.0	0.0001	0.3	False	0.0001	0.8472539901973105	0.7014496062716317	0.6459677239898967	0.7319796869796871	0.5787373004354136	0.8185719656565305
42	0.5	l2	squared_hinge	adaptive	0.45	1e-05	0.2	False	0.0001	0.7650789661095053	0.7278382037413069	0.050788840788840786	0.8	0.026415094339622643	0.8445979855561578
43	0.1	l1	squared_error	adaptive	1.0	0.1	0.3	False	0.001	0.8554941141971429	0.7338711382575325	0.5679897823743164	0.8632991100908777	0.5132801161103048	0.8496778113907008
44	0.25	l2	log	invscaling	0.75	0.01	0.3	True	1e-06	0.8463658832893468	0.7430267967730424	0.49787037037037035	0.9635999635999635	0.3775036284470247	0.851148862503716
45	0.1	l2	perceptron	optimal	0.6	0.1	0.9	False	0.0001	0.8016170248418583	0.6649400329146606	0.5113160406859014	0.7351851851851852	0.5171262699564586	0.8117146379421897
46	0.57	elasticnet	perceptron	optimal	0.15	1e-05	0.1	True	0.0001	0.8107536341167106	0.7096678759021303	0.5372902593719383	0.8106706005286128	0.5209724238026124	0.8352969206288143
47	0.57	l1	log	optimal	0.15	0.1	0.5	True	1.0	0.7522851996145951	0.1563468497454378	0.006896551724137931	0.04	0.0037735849056603774	0.1966417192718625
48	0.9	l2	squared_error	constant	0.75	1e-05	0.5	True	1e-06	0.7586862720455783	0.5575500951834125	0.0	0.0	0.0	0.722697903369647
49	0.9	l1	squared_hinge	optimal	1.0	1e-05	0.1	False	1e-05	0.831745632776172	0.6271063044601279	0.5147301052293679	0.7147840562116028	0.4567489114658925	0.8035104132057984
50	0.5	l1	modified_huber	adaptive	0.15	0.0001	0.7	True	1.0	0.2997612165388966	0.15376734440424406	0.12845816383504827	0.09224246720208791	0.22822931785195938	0.187216063091262
51	0.57	l2	modified_huber	invscaling	0.6	1e-05	0.5	False	0.001	0.7586862720455783	0.4545769853319469	0.0	0.0	0.0	0.6321471663140225
52	0.5	elasticnet	squared_hinge	optimal	0.15	1e-05	0.9	True	0.0001	0.8664739642243727	0.7546750872720123	0.6245731857367525	0.8712210338680928	0.5438316400580552	0.8567821358000944
53	0.9	l2	perceptron	optimal	0.9	0.1	0.3	True	0.001	0.8646391018390516	0.7621810617046829	0.6145101423913641	0.864917674386828	0.5436865021770683	0.8600779023204576
54	0.5	l1	hinge	adaptive	0.45	1e-05	0.7	True	0.001	0.7586862720455783	0.5090291471028909	0.0	0.0	0.0	0.6787906342350534
55	0.5	l2	squared_error	optimal	1.0	0.01	0.2	True	0.1	0.4954212224037535	0.20875889472206888	0.20554690647675816	0.1638816334811466	0.2809143686502177	0.3494281917218948
56	0.1	l1	hinge	optimal	0.6	0.01	0.9	False	0.01	0.8554941141971429	0.7698898205122824	0.5688454730482145	0.8613030303030303	0.5170537010159653	0.8643013272247189
57	0.5	elasticnet	perceptron	constant	0.0	0.1	0.9	False	0.001	0.7915671735578735	0.6681867918873439	0.573752163730781	0.6868931068931069	0.5664731494920174	0.81128971619424
58	0.25	l1	squared_hinge	adaptive	0.45	1e-05	0.2	False	0.01	0.7641657241003729	0.729783761453249	0.04365079365079365	0.8	0.022641509433962266	0.8456270655918303
59	0.5	elasticnet	modified_huber	optimal	0.0	1e-05	0.2	False	0.001	0.8180595701897699	0.723696447966322	0.5782347009400493	0.7401722813790814	0.5738751814223513	0.8367592284959869
60	0.1	l2	squared_hinge	adaptive	0.9	0.1	0.9	True	0.1	0.8518453353441414	0.7292039196991909	0.5454889419932258	0.8901858548482047	0.4492017416545718	0.8403658174060539
61	0.25	elasticnet	log	constant	0.6	1e-05	0.2	True	0.1	0.7586862720455783	0.25747619602618943	0.007407407407407407	0.2	0.0037735849056603774	0.46917218948362394
62	0.5	elasticnet	modified_huber	adaptive	0.0	1e-05	0.1	True	1e-05	0.7586862720455783	0.7081598297026398	0.0	0.0	0.0	0.8295106405301904
63	0.25	l1	log	invscaling	0.9	0.1	0.1	True	0.01	0.7111725524695237	0.2625468550602594	0.13021384559623053	0.30277777777777776	0.0944121915820029	0.4785362057810342
64	0.9	l1	squared_hinge	invscaling	1.0	0.0001	0.5	False	0.0001	0.7586862720455783	0.46002550575365325	0.0	0.0	0.0	0.6361541958836799
65	0.1	elasticnet	modified_huber	constant	0.0	0.01	0.2	False	0.001	0.8363160320053622	0.7390651854228434	0.5652450858760788	0.7698324659379882	0.5623367198838897	0.8503637190270517
66	0.9	l1	modified_huber	optimal	0.45	0.001	0.5	True	1e-05	0.865552343848184	0.7517464578659745	0.6181905432179536	0.8624522536287241	0.551233671988389	0.8527759805550212
67	0.57	l2	perceptron	optimal	0.45	1e-05	0.3	False	1.0	0.7641824808344854	0.5503256740283262	0.45600949141932745	0.549740966620762	0.43882438316400585	0.7273077797401507
68	0.9	l2	squared_error	optimal	0.3	1e-05	0.7	False	0.01	0.48710988228394286	0.29681008258401403	0.31987760726613423	0.23732399904833912	0.49651669085631356	0.47682690121880855
69	0.25	l2	modified_huber	constant	0.15	0.001	0.1	False	0.01	0.8582338402245402	0.7536029853604056	0.5781593153632253	0.8660397403108402	0.5132801161103048	0.8567226817283649
70	0.5	l2	modified_huber	adaptive	0.15	1e-05	0.5	True	0.01	0.7586862720455783	0.7073251806620496	0.0	0.0	0.0	0.8292374140976095
71	0.5	elasticnet	squared_error	invscaling	0.0	1e-05	0.7	False	0.001	0.7586862720455783	0.4571420964106723	0.0	0.0	0.0	0.6349192124084145
72	0.5	elasticnet	squared_error	optimal	0.3	0.0001	0.9	True	0.1	0.4643542373591387	0.3317873521829794	0.2993116566980289	0.21349786320074943	0.5153846153846153	0.49468104639166244
73	0.9	l2	log	invscaling	0.45	1e-05	0.3	False	1.0	0.7586862720455783	0.4899497634301463	0.0	0.0	0.0	0.6653321559095599
74	0.1	elasticnet	perceptron	invscaling	0.75	1e-05	0.1	False	0.001	0.7979556784382724	0.6664600623233451	0.5244810639438232	0.5124947589098532	0.5622641509433961	0.8267329113260006
75	0.5	l1	perceptron	optimal	0.3	0.01	0.1	True	1.0	0.41416362950860874	0.15829823644382923	0.0796834643294113	0.06602241890298095	0.10587808417997098	0.2181767709444454
76	0.1	l1	perceptron	optimal	0.15	0.001	0.7	True	0.01	0.3839386703531481	0.1630060622671819	0.12348092250755949	0.09510304619738581	0.17822931785195933	0.2607485092765839
77	0.5	elasticnet	log	adaptive	0.75	0.01	0.5	True	0.0001	0.863721670646391	0.7529086953979587	0.6101313099758843	0.8319764979162396	0.5361393323657475	0.8575086995296134
78	0.9	l1	squared_hinge	adaptive	0.6	0.001	0.5	True	0.1	0.5631100498512839	0.17731202212325936	0.0823776850474208	0.09116554746282818	0.0795355587808418	0.3231770332418207
79	0.25	l2	modified_huber	invscaling	0.6	0.1	0.2	True	0.1	0.8618909974445981	0.754106349612778	0.578056978056978	0.9118236768391567	0.49071117561683597	0.8571218109010788
80	0.9	l1	perceptron	constant	0.15	1e-05	0.7	False	1e-05	0.8235306438775083	0.7249103374103152	0.5575123125430324	0.7129554683043056	0.5140058055152394	0.8379950862958363
81	0.1	l2	perceptron	constant	0.3	0.001	0.9	True	0.1	0.8646391018390517	0.747478153730361	0.6132359060128907	0.8628372093023255	0.5436865021770683	0.8508428488992253
82	0.57	l2	hinge	constant	0.45	0.0001	0.7	False	1e-05	0.77512881739349	0.7386491267437816	0.1107292251060521	0.5888888888888889	0.07177068214804064	0.8509499536607971
83	0.25	l1	perceptron	constant	0.45	0.01	0.3	False	1e-06	0.797046625612668	0.6411958272315867	0.49688048179541766	0.6994345645234838	0.4718432510885341	0.7722305768793607
84	0.9	l2	modified_huber	invscaling	0.3	1e-05	0.3	False	1.0	0.7586862720455783	0.4581174312779056	0.0	0.0	0.0	0.6332256456887055
85	0.57	l2	modified_huber	constant	0.6	0.01	0.9	False	0.1	0.8445477776381383	0.7198925376181435	0.5550666129735897	0.839872408293461	0.4984034833091437	0.8439269414377394
86	0.57	l2	hinge	adaptive	0.6	1e-05	0.3	False	1e-06	0.7586862720455783	0.5668189934197304	0.0	0.0	0.0	0.7267298511899558
87	0.57	l1	log	invscaling	0.0	0.001	0.3	True	1e-06	0.7586862720455783	0.469213629467245	0.0	0.0	0.0	0.6454386486439225
88	0.5	elasticnet	squared_error	adaptive	0.75	0.1	0.2	False	1e-06	0.8545808721880105	0.7327075890191317	0.5665911809757149	0.8562991100908777	0.5132801161103048	0.8508974941857416
89	0.5	l2	log	optimal	0.9	0.01	0.2	False	1e-06	0.8216957814921871	0.7167545463402739	0.5569831291295143	0.5400699206669356	0.6	0.8481018413275745
90	0.9	l2	squared_error	invscaling	0.15	1e-05	0.7	False	0.001	0.7586862720455783	0.5065010769906657	0.0	0.0	0.0	0.6800107541923863
91	0.5	elasticnet	squared_error	constant	0.15	1e-05	0.2	True	1e-06	0.7586862720455783	0.5576353871752728	0.0	0.0	0.0	0.722789270288702
92	0.57	l1	squared_error	adaptive	1.0	1e-05	0.9	True	1.0	0.2349210338904947	0.19616339206824532	0.37953462756436734	0.23593820218561268	0.969811320754717	0.33495287390490847
93	0.1	elasticnet	hinge	adaptive	0.0	0.01	0.3	True	1e-06	0.8609735662519375	0.7563407332070837	0.5766935354282745	0.8870701581027667	0.5095065312046445	0.860326210502387
94	0.57	l1	squared_error	constant	0.6	1e-05	0.9	True	0.1	0.7550333040090486	0.2594922589317565	0.007407407407407407	0.2	0.0037735849056603774	0.46840540682322906
95	0.1	l1	squared_error	optimal	0.9	0.1	0.1	False	0.0001	0.6060449918310921	0.35102279305160733	0.36633902963497744	0.32181948508351577	0.4690856313497823	0.5753606588910067
96	0.25	l1	log	invscaling	0.9	1e-05	0.7	False	0.01	0.7586862720455783	0.4465576970594961	0.0	0.0	0.0	0.6246533303023414
97	0.5	elasticnet	squared_error	invscaling	1.0	1e-05	0.7	True	0.01	0.7586862720455783	0.44029861146893534	0.0	0.0	0.0	0.6191870530015562
98	0.9	l2	log	optimal	0.3	1e-05	0.7	True	1e-06	0.8664697750408445	0.758671684190765	0.6225295316744165	0.8700723376031174	0.5475326560232221	0.8563043174147971
99	0.25	l1	log	constant	0.45	1e-05	0.9	True	0.0001	0.7586862720455783	0.49392446106905685	0.0	0.0	0.0	0.669145522583804
100	0.25	l2	squared_hinge	invscaling	1.0	1e-05	0.9	True	1e-05	0.7586862720455783	0.49185338348423374	0.0	0.0	0.0	0.6678209208386521
101	0.5	l1	log	invscaling	1.0	1e-05	0.5	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
102	0.25	elasticnet	squared_error	optimal	0.9	1e-05	0.1	False	1e-06	0.5147375476519626	0.2606914780649595	0.28252105839555003	0.2405589949675971	0.4283744557329463	0.49406115026142305
103	0.5	l1	squared_error	constant	0.9	0.0001	0.2	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
104	0.5	l1	modified_huber	invscaling	0.9	0.01	0.5	False	0.1	0.8061748565204641	0.7630256008541846	0.3133224547338796	0.7833333333333333	0.2	0.8558623463374545
105	0.57	l1	modified_huber	adaptive	0.75	0.001	0.7	False	0.0001	0.863721670646391	0.7519700181628822	0.5971375143843497	0.8912854587273191	0.5171988388969521	0.8569806074807212
106	0.9	l2	log	constant	0.9	0.001	0.7	False	0.001	0.8618951866281261	0.7487788719277626	0.5758369364186877	0.9201412114455593	0.4794629898403483	0.8533193732841381
107	0.25	l2	hinge	constant	0.0	0.01	0.3	True	0.01	0.8591470822336726	0.7586874253620854	0.5720283266393544	0.8864772727272727	0.5019593613933238	0.8611913546785109
108	0.1	elasticnet	log	optimal	1.0	0.0001	0.9	False	0.0001	0.8290226634828872	0.7405304580093373	0.5873105477503459	0.7151677078413435	0.5854862119013062	0.844933289034221
109	0.1	elasticnet	squared_error	invscaling	0.6	1e-05	0.9	True	0.0001	0.7586862720455783	0.5036739846348786	0.0	0.0	0.0	0.6792850647874517
110	0.1	l1	modified_huber	constant	0.0	0.01	0.5	True	0.01	0.6453143982237861	0.23546648289538266	0.2232953322594545	0.25454317591101105	0.20791001451378813	0.43982548481298195
111	0.5	l2	squared_hinge	constant	0.75	0.001	0.2	False	1e-05	0.8628126178207868	0.7537272908745124	0.6034523809523809	0.8748123682504335	0.5248185776487664	0.8599266441673807
112	0.57	elasticnet	log	optimal	0.15	0.0001	0.5	False	1e-06	0.7815173222738888	0.7028548670482482	0.4860845914737689	0.5335544680994182	0.5471698113207547	0.8364720128700579
113	0.57	l2	hinge	adaptive	0.15	0.1	0.2	False	1e-05	0.8600603242428051	0.7511964103852785	0.5821083640790482	0.8672438749194068	0.5170537010159653	0.856513280990435
114	0.57	l2	perceptron	invscaling	0.45	0.1	0.2	False	0.001	0.827183611914038	0.6412425568977239	0.5063795430220113	0.6901488622204736	0.45304789550072566	0.7789541329323098
115	0.57	elasticnet	squared_hinge	constant	1.0	0.0001	0.9	False	1e-05	0.8591554606007289	0.7511520769510441	0.5740404570501657	0.8997374517374517	0.4832365747460087	0.854545613513561
116	0.25	l2	hinge	adaptive	1.0	0.0001	0.2	False	1e-06	0.7723890913660927	0.7397152154917948	0.10222730449145542	0.7846153846153847	0.0604499274310595	0.8510238340881668
117	0.9	elasticnet	hinge	adaptive	0.0	0.0001	0.1	True	0.0001	0.7596037032382388	0.7291050716896661	0.007547169811320756	0.2	0.0038461538461538464	0.8404051620123454
118	0.25	l2	squared_hinge	invscaling	0.0	1e-05	0.7	True	0.001	0.7586862720455783	0.4921538265317105	0.0	0.0	0.0	0.6681173168727159
119	0.9	l2	squared_error	constant	0.15	0.01	0.7	False	0.001	0.8472749361149512	0.6919685830132898	0.5567510024507913	0.838064935064935	0.5170537010159653	0.8241654571843252
120	0.5	elasticnet	log	adaptive	0.3	0.1	0.2	False	0.001	0.8618951866281261	0.7544777443181657	0.61391287206781	0.8119777380242497	0.551233671988389	0.8576324164582859
121	0.1	l2	log	constant	0.3	0.0001	0.5	True	0.001	0.7586862720455783	0.6793002726990763	0.0	0.0	0.0	0.814484061062829
122	0.1	elasticnet	squared_error	adaptive	0.6	0.1	0.7	True	0.001	0.6554815466465586	0.26435506226644867	0.24569131308316736	0.28235704455044214	0.2716981132075472	0.5125220766957526
123	0.5	elasticnet	hinge	constant	0.75	0.0001	0.5	True	0.0001	0.7586862720455783	0.7235681294795008	0.0	0.0	0.0	0.8354971409586096
124	0.1	l1	squared_error	optimal	0.3	1e-05	0.2	True	0.0001	0.5293661765321938	0.2608099094405815	0.29426735238593377	0.2377440450124289	0.4134978229317852	0.48801738157273516
125	0.1	l1	perceptron	invscaling	0.75	1e-05	0.3	False	1e-05	0.8198734866574504	0.6792696069275381	0.5676121362913815	0.5290569966519045	0.6264150943396226	0.824120866630528
126	0.57	l2	squared_error	constant	0.6	0.1	0.9	True	1e-06	0.7312932009551338	0.5170173230490086	0.47146700927833	0.5513539069969216	0.5322206095791001	0.7182440939374333
127	0.9	elasticnet	perceptron	invscaling	0.6	1e-05	0.5	False	1.0	0.6554899250136148	0.2413137279544217	0.07794117647058824	0.048401826484018265	0.2	0.5
128	0.5	l1	hinge	constant	0.45	0.001	0.7	True	1.0	0.38847555611411333	0.15294069276186717	0.08392627705113427	0.0659770082430181	0.12155297532656024	0.18598851137496286
129	0.25	l1	hinge	invscaling	0.75	0.1	0.2	False	1e-06	0.8600603242428051	0.7601285647388474	0.5743847331194722	0.886780303030303	0.505732946298984	0.8612875303827794
130	0.25	l2	perceptron	optimal	0.0	0.0001	0.5	False	0.001	0.8308323907670395	0.6965049821917899	0.5288676354920092	0.5709730290050656	0.5207547169811321	0.8212998583594174
131	0.57	elasticnet	squared_error	optimal	0.75	1e-05	0.2	True	1.0	0.5859536676301789	0.15608872711993085	0.03369831564644974	0.03989177489177489	0.03026124818577649	0.20984970360396593
132	0.57	l2	modified_huber	optimal	0.45	0.001	0.1	True	1e-05	0.865552343848184	0.7546916338586885	0.6163916833746055	0.8668254475703325	0.5474600870827286	0.8544699844370223
133	0.5	l1	squared_error	adaptive	0.9	1e-05	0.3	True	1e-06	0.7586862720455783	0.5743819678026826	0.0	0.0	0.0	0.735840313357931
134	0.25	l1	modified_huber	optimal	1.0	1e-05	0.9	True	0.1	0.5384650831552931	0.20038892529019942	0.1593078509585445	0.17984478935698447	0.21168359941944845	0.3476297060520747
135	0.5	l1	modified_huber	constant	0.6	0.01	0.7	False	0.0001	0.8646265342884671	0.7668230170571756	0.5887123823078027	0.894047619047619	0.5170537010159652	0.8657614492804309
136	0.57	l1	squared_hinge	invscaling	0.45	0.0001	0.7	True	1e-06	0.7586862720455783	0.4676732066176618	0.0	0.0	0.0	0.6463435745886302
137	0.5	l1	squared_hinge	constant	0.15	0.01	0.1	False	1e-05	0.8454442629131582	0.7288798459085368	0.5882563307772548	0.7326343622143672	0.547677793904209	0.84808654064735
138	0.1	elasticnet	hinge	constant	0.45	0.1	0.5	False	0.001	0.8682878806920531	0.7393841767141107	0.6151164395376919	0.8893050193050194	0.536066763425254	0.8410748946438875
139	0.25	l2	modified_huber	invscaling	0.0	1e-05	0.1	True	0.01	0.7586862720455783	0.49199420076956635	0.0	0.0	0.0	0.6680967702449858
140	0.25	l2	squared_error	constant	0.0	1e-05	0.2	True	1.0	0.7586862720455783	0.5455536508293963	0.0	0.0	0.0	0.7128871072096805
141	0.1	l1	hinge	adaptive	1.0	1e-05	0.5	False	0.01	0.7586862720455783	0.5617395263128582	0.0	0.0	0.0	0.722799762183713
142	0.9	l2	squared_hinge	constant	0.3	1e-05	0.7	True	0.001	0.7586862720455783	0.7012603958494185	0.0	0.0	0.0	0.8255499501634986
143	0.9	l1	squared_error	invscaling	0.75	1e-05	0.3	True	1e-05	0.7586862720455783	0.4712859019532251	0.0	0.0	0.0	0.6481739731057758
144	0.57	l2	squared_error	constant	1.0	0.001	0.9	True	1e-05	0.8545808721880105	0.7362472061518035	0.5484385007026517	0.9029646075486483	0.4642235123367199	0.851048315176526
145	0.9	elasticnet	squared_error	constant	0.75	0.001	0.3	True	1.0	0.29977378408948097	0.1554561546569145	0.12454136612362607	0.0912902042313807	0.21284470246734397	0.20415479042439716
146	0.9	l1	perceptron	adaptive	0.3	0.001	0.7	False	1.0	0.550902769050312	0.2413137279544217	0.15497821350762528	0.09610824850236689	0.4	0.5
147	0.1	l1	squared_error	invscaling	0.0	1e-05	0.3	False	0.0001	0.7586862720455783	0.5322614950722417	0.0	0.0	0.0	0.7035611240316856
148	0.5	elasticnet	hinge	constant	0.3	0.1	0.5	True	0.0001	0.8637258598299191	0.7546256143099204	0.603582856093798	0.881136288998358	0.521044992743106	0.8568241033801389
149	0.1	l2	squared_hinge	optimal	0.6	0.001	0.3	True	0.1	0.7184659209919986	0.4254607929309088	0.37116500339370484	0.40666188932442804	0.37460087082728594	0.6561556822354732
150	0.5	l2	log	invscaling	1.0	0.001	0.2	False	1e-06	0.7586862720455783	0.4921342930292914	0.0	0.0	0.0	0.6668692185286866
151	0.57	l1	squared_error	optimal	0.15	0.1	0.5	False	0.0001	0.557362490050689	0.4486709884202834	0.39811713318773656	0.33505867011830553	0.6110304789550073	0.6451973350586672
152	0.9	l2	squared_hinge	adaptive	0.15	0.1	0.2	False	0.001	0.8070964768966528	0.6720718200096515	0.6090603653268192	0.5997169628168841	0.6650217706821481	0.8214288212355955
153	0.57	l2	log	adaptive	0.9	1e-05	0.1	False	0.0001	0.7586862720455783	0.5161143867337151	0.0	0.0	0.0	0.6903863640337838
154	0.5	l1	perceptron	invscaling	1.0	1e-05	0.2	True	0.01	0.397687570692472	0.1599311093466213	0.12249526412203	0.09474311205374623	0.17438316400580553	0.24561657369681922
155	0.9	l2	perceptron	adaptive	0.0	0.001	0.7	False	1e-06	0.8089355284655021	0.6829994206613121	0.5860750769841678	0.6303908870034631	0.6157474600870827	0.8039864829419272
156	0.9	l1	log	constant	0.0	0.0001	0.2	False	1e-05	0.7605127560638432	0.7186041439821228	0.014814814814814814	0.4	0.007547169811320755	0.8392392501792365
157	0.1	elasticnet	squared_hinge	constant	0.45	1e-05	0.7	True	1.0	0.297013112144443	0.16475075183864468	0.19155783659972817	0.13922380119233346	0.33780841799709727	0.2371902705160264
158	0.57	l2	squared_error	constant	0.6	1e-05	0.5	True	1e-05	0.7586862720455783	0.557622194881494	0.0	0.0	0.0	0.7227888331264098
159	0.9	elasticnet	perceptron	adaptive	0.3	0.001	0.1	False	1.0	0.5522935779816514	0.2413137279544217	0.15588235294117647	0.09680365296803653	0.4	0.5
160	0.9	l2	perceptron	optimal	0.0	0.001	0.5	True	0.01	0.8618951866281261	0.7510608324666803	0.6024816105724362	0.8376825396825396	0.521044992743106	0.853867137636176
161	0.9	l1	perceptron	optimal	0.9	0.01	0.9	False	0.0001	0.8509279041514809	0.739108769313453	0.6789501495447131	0.7249626591731856	0.6436139332365747	0.8461346110129924
162	0.5	l1	log	invscaling	0.15	0.001	0.2	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
163	0.57	elasticnet	perceptron	constant	0.0	0.001	0.9	False	1.0	0.7832725901721755	0.6534196558960946	0.5628474013920023	0.5866856628549861	0.5828011611030479	0.7950552573137252
164	0.5	elasticnet	modified_huber	constant	0.45	0.0001	0.7	True	0.1	0.7605127560638432	0.42450599730847677	0.014814814814814814	0.4	0.007547169811320755	0.5992253484183468
165	0.1	elasticnet	squared_error	adaptive	0.75	0.1	0.5	False	1e-05	0.8545808721880105	0.7343397160218668	0.5665911809757149	0.8562991100908777	0.5132801161103048	0.8514212146117124
166	0.9	l1	squared_hinge	invscaling	0.9	0.001	0.5	True	0.0001	0.7586862720455783	0.4818153820166044	0.0	0.0	0.0	0.6492253484183468
167	0.1	l1	perceptron	adaptive	1.0	1e-05	0.3	False	1e-05	0.7915043358049516	0.7075738631841287	0.6183291032944166	0.5786667947555604	0.6886792452830189	0.8289248430587373
168	0.5	elasticnet	perceptron	constant	0.45	1e-05	0.2	True	1e-06	0.8618951866281261	0.7462188761980489	0.6077499350733422	0.820556736469185	0.5361393323657475	0.85060153531397
169	0.5	l1	hinge	optimal	0.0	0.0001	0.5	True	1e-05	0.863721670646391	0.7595211560949426	0.6167027081965162	0.8477070909253488	0.5624818577648767	0.8563895640617624
170	0.25	l2	modified_huber	adaptive	0.9	0.1	0.2	True	0.01	0.863721670646391	0.7540235426675302	0.6023506993957215	0.8756737998843261	0.5285195936139331	0.8573508839421548
171	0.5	l1	squared_hinge	adaptive	0.9	0.01	0.2	True	0.1	0.42780780025972936	0.16423837931666693	0.096663544842323	0.08107763430575482	0.12503628447024673	0.26490941997307077
172	0.5	l2	perceptron	invscaling	0.0	0.1	0.3	False	1e-06	0.8380545431695362	0.7006255608582428	0.6479734197852955	0.7540044867089792	0.6020319303338171	0.8336973438019128
173	0.9	l2	modified_huber	constant	0.9	1e-05	0.2	False	0.01	0.7641657241003729	0.7273596000203563	0.04365079365079365	0.8	0.022641509433962266	0.8443951422526098
174	0.25	l2	squared_error	constant	0.0	0.1	0.2	True	0.001	0.7245905073101253	0.5467282857858218	0.5455788609774481	0.5219189840069827	0.6013062409288824	0.7369773724797595
175	0.1	l1	squared_error	optimal	0.6	0.01	0.1	True	1e-06	0.4260399648108583	0.23029285066869992	0.297503177775779	0.21135825207896292	0.5219883889695212	0.44604280693164533
176	0.25	l1	hinge	constant	0.45	0.0001	0.3	False	0.001	0.7705626073478279	0.7380271430459244	0.0813933236574746	0.4	0.04912917271407837	0.850070820291325
177	0.9	l1	perceptron	invscaling	0.0	0.1	0.2	False	0.01	0.831745632776172	0.7013910949008405	0.617991156462585	0.6556519578612602	0.604789550072569	0.8187407103012923
178	0.1	l2	modified_huber	invscaling	0.9	0.001	0.2	True	1e-06	0.8609777554354656	0.7527166856763483	0.5754196154196154	0.9116814293284883	0.4869375907111756	0.8565469424869289
179	0.25	elasticnet	squared_hinge	invscaling	0.75	0.0001	0.7	True	0.01	0.7586862720455783	0.6620226358543013	0.0	0.0	0.0	0.8034081172294403
180	0.5	elasticnet	hinge	constant	0.75	0.001	0.7	False	0.001	0.8600603242428051	0.7480374047066929	0.5743847331194722	0.886780303030303	0.505732946298984	0.8566837742843653
181	0.1	elasticnet	perceptron	constant	0.9	0.1	0.3	True	0.01	0.33190482175024083	0.15600338637071692	0.12915585876323848	0.09398879204922879	0.20856313497822931	0.221011331246612
182	0.5	l1	hinge	optimal	0.45	0.1	0.7	False	1e-05	0.8025218884839344	0.7268804128309082	0.5809410068484921	0.6749258940584786	0.5784470246734397	0.8510946543794919
183	0.25	l2	log	constant	1.0	0.001	0.2	False	0.0001	0.8618951866281261	0.7485968872603752	0.5758369364186877	0.9201412114455593	0.4794629898403483	0.8535541294350114
184	0.57	elasticnet	modified_huber	constant	0.75	0.001	0.5	False	1e-05	0.8609819446189938	0.7526706017585207	0.5938408474993839	0.8715569816901503	0.5209724238026124	0.857652525923724
185	0.9	l2	hinge	optimal	0.15	1e-05	0.9	False	1.0	0.7586862720455783	0.7208974640295703	0.0	0.0	0.0	0.8328859705877211
186	0.9	l2	hinge	constant	0.45	0.1	0.2	False	0.1	0.7066314775250304	0.6124557216812685	0.4398828038299172	0.4644935513463926	0.5660377358490566	0.7856973612884047
187	0.1	l2	hinge	adaptive	0.3	0.1	0.7	True	1e-05	0.8582338402245403	0.753529225800774	0.5732565608365066	0.8728494130594278	0.5019593613933238	0.8562308741497194
188	0.57	l2	squared_error	invscaling	0.3	1e-05	0.1	True	0.0001	0.7586862720455783	0.45945109296610365	0.0	0.0	0.0	0.6384812107646842
189	0.5	l2	squared_error	adaptive	0.6	0.0001	0.7	True	1e-06	0.7760420594026224	0.7345098913238984	0.1306919916274109	1.0	0.07177068214804064	0.8456677216849983
190	0.1	l1	hinge	invscaling	0.3	0.01	0.7	True	0.001	0.8582338402245403	0.7527637966988006	0.5682005754431823	0.8853903162055335	0.49818577648766327	0.8571974399776174
191	0.9	l2	modified_huber	invscaling	0.45	0.0001	0.1	False	1e-05	0.7586862720455783	0.46425896742377926	0.0	0.0	0.0	0.6325467326490287
192	0.5	l1	log	invscaling	0.45	0.1	0.3	True	1.0	0.4232080767458422	0.1528258606177247	0.07687511106874355	0.06431764811711123	0.10261248185776488	0.18475134208823682
193	0.5	l1	modified_huber	constant	0.6	1e-05	0.5	False	1.0	0.7586862720455783	0.23107581120676093	0.0	0.0	0.0	0.46614003182541486
194	0.5	l1	squared_hinge	constant	0.0	0.0001	0.9	False	1e-05	0.8600687026098613	0.7506344718896589	0.5770537359061412	0.9006898326898327	0.48701015965166905	0.8549346879535559
195	0.5	elasticnet	squared_error	adaptive	0.45	0.001	0.1	True	1e-06	0.8600603242428051	0.7325936869807842	0.5743847331194722	0.886780303030303	0.505732946298984	0.850155192613706
196	0.25	l2	perceptron	constant	0.45	1e-05	0.3	True	0.0001	0.8637258598299191	0.7544620220433309	0.6094011766316236	0.8702228682170542	0.5323657474600871	0.8551668211306767
197	0.5	l1	squared_error	invscaling	0.45	0.1	0.3	True	0.0001	0.8591470822336726	0.7311200829556608	0.5720283266393544	0.8864772727272727	0.5019593613933238	0.8481617325615962
